Timestamp,Millis,Temp_C,Lux,Distance_CM,System_Mode,Deviation_Active,Deviation_Fixed_Sec
4/19/2026 0:49,649788,22,43,21.05,1,1,
4/19/2026 0:50,650886,21.94,43,16.64,1,1,
4/19/2026 0:50,651983,22,43,17.6,1,1,
4/19/2026 0:50,653080,22,43,16.64,1,1,
4/19/2026 0:50,654178,22,43,16.64,1,1,
4/19/2026 0:50,655275,21.94,43,15.69,1,1,
4/19/2026 0:50,656372,22,43,15.79,1,1,
4/19/2026 0:50,657470,22,43,16.97,1,1,
4/19/2026 0:50,658568,22,43,21.1,1,1,
4/19/2026 0:50,659664,21.94,43,16.01,1,1,
4/19/2026 0:50,660762,21.94,43,18.22,1,1,
4/19/2026 0:50,661860,21.94,43,19.19,1,1,
4/19/2026 0:50,662957,22,43,16.97,1,1,
4/19/2026 0:50,664054,22,43,17.09,1,1,
4/19/2026 0:50,665152,21.94,43,18.24,1,1,
4/19/2026 0:50,666249,22,43,16.66,1,1,
4/19/2026 0:50,667346,21.94,43,16.64,1,1,
4/19/2026 0:50,668444,21.94,43,16.64,1,1,
4/19/2026 0:50,669541,22,43,16.64,1,1,
4/19/2026 0:50,670639,21.94,43,16.76,1,1,
4/19/2026 0:50,671736,21.94,43,16.97,1,1,
4/19/2026 0:50,672834,22,43,16.97,1,1,
4/19/2026 0:50,673931,21.94,43,16.97,1,1,
4/19/2026 0:50,675028,22,43,16.01,1,1,
4/19/2026 0:50,676126,21.94,43,28.02,1,1,
4/19/2026 0:50,677224,22,43,16.01,1,1,
4/19/2026 0:50,678322,21.94,43,18.24,1,1,
4/19/2026 0:50,679419,21.94,43,22.37,1,1,
4/19/2026 0:50,680517,21.94,43,22.05,1,1,
4/19/2026 0:50,681614,21.94,43,16.39,1,1,
4/19/2026 0:50,682712,21.94,43,18.77,1,1,
4/19/2026 0:50,683809,22,43,16.64,1,1,
4/19/2026 0:50,684907,21.94,43,22.05,1,1,
4/19/2026 0:50,686004,21.94,43,16.64,1,1,
4/19/2026 0:50,687101,21.94,43,15.71,1,1,
4/19/2026 0:50,688199,21.94,43,16.97,1,1,
4/19/2026 0:50,689296,21.94,43,16.01,1,1,
4/19/2026 0:50,690394,21.94,43,16.01,1,1,
4/19/2026 0:50,691491,22,43,16.01,1,1,
4/19/2026 0:50,692588,21.94,43,18.87,1,1,
4/19/2026 0:50,693686,21.94,43,16.97,1,1,
4/19/2026 0:50,695410,21.94,43,35.62,1,1,
4/19/2026 0:50,696508,21.94,43,16.66,1,1,
4/19/2026 0:50,697606,21.94,43,15.35,1,1,
4/19/2026 0:50,698702,22,43,16.66,1,1,
4/19/2026 0:50,699801,21.94,43,30.04,1,1,
4/19/2026 0:50,700899,21.94,43,29.15,1,1,
4/19/2026 0:50,701997,21.94,43,22.25,1,1,
4/19/2026 0:50,703095,21.94,43,30.19,1,1,
4/19/2026 0:50,704192,21.94,43,18.24,1,1,
4/19/2026 0:50,705290,21.94,43,17.27,1,1,
4/19/2026 0:50,706387,21.94,43,16.03,1,1,
4/19/2026 0:50,707484,21.94,43,16.01,1,1,
4/19/2026 0:50,708582,21.94,43,16.12,1,1,
4/19/2026 0:50,709680,21.94,43,15.16,1,1,
4/19/2026 0:51,710777,21.94,43,23.51,1,1,
4/19/2026 0:51,711874,22,43,16.66,1,1,
4/19/2026 0:51,712972,21.94,43,16.64,1,1,
4/19/2026 0:51,714070,21.94,43,16.66,1,1,
4/19/2026 0:51,715167,21.94,43,20.77,1,1,
4/19/2026 0:51,716264,21.94,43,16.97,1,1,
4/19/2026 0:51,717362,21.94,43,17.54,1,1,
4/19/2026 0:51,718459,21.94,43,16.97,1,1,
4/19/2026 0:51,719556,21.94,43,15.69,1,1,
4/19/2026 0:51,720655,21.94,43,28.12,1,1,
4/19/2026 0:51,721753,21.94,43,28.12,1,1,
4/19/2026 0:51,722851,21.94,43,41.58,1,1,
4/19/2026 0:51,723949,21.94,43,16.01,1,1,
4/19/2026 0:51,725046,21.94,43,15.71,1,1,
4/19/2026 0:51,726144,21.94,43,17.68,1,1,
4/19/2026 0:51,727241,21.94,43,16.66,1,1,
4/19/2026 0:51,728339,21.94,43,24.67,1,1,
4/19/2026 0:51,729437,21.94,43,16.64,1,1,
4/19/2026 0:51,730533,21.94,43,17.92,1,1,
4/19/2026 0:51,731631,21.94,43,16.64,1,1,
4/19/2026 0:51,732729,21.94,43,16.97,1,1,
4/19/2026 0:51,733826,21.94,43,16.01,1,1,
4/19/2026 0:51,734923,21.94,43,15.79,1,1,
4/19/2026 0:51,736021,21.94,43,16.01,1,1,
4/19/2026 0:51,737119,21.94,43,21.73,1,1,
4/19/2026 0:51,738215,21.94,43,18.87,1,1,
4/19/2026 0:51,739313,21.94,43,23.24,1,1,
4/19/2026 0:51,740411,21.94,43,22.05,1,1,
4/19/2026 0:51,741509,21.94,43,19.52,1,1,
4/19/2026 0:51,742606,21.94,43,16.12,1,1,
4/19/2026 0:51,743704,21.94,43,16.64,1,1,
4/19/2026 0:51,744801,21.94,43,18.24,1,1,
4/19/2026 0:51,745899,21.94,43,17.92,1,1,
4/19/2026 0:51,746996,21.94,43,22.83,1,1,
4/19/2026 0:51,748094,21.94,43,15.71,1,1,
4/19/2026 0:51,749192,21.94,43,18.55,1,1,
4/19/2026 0:51,750288,21.94,43,16.97,1,1,
4/19/2026 0:51,751386,21.94,43,16.97,1,1,
4/19/2026 0:51,752484,21.94,43,16.01,1,1,
4/19/2026 0:51,753581,21.94,43,16.01,1,1,
4/19/2026 0:51,754678,21.94,43,18.22,1,1,
4/19/2026 0:51,755776,21.94,43,16.97,1,1,
4/19/2026 0:51,756873,21.94,43,15.69,1,1,
4/19/2026 0:51,757970,21.94,43,16.64,1,1,
4/19/2026 0:51,759068,21.94,43,23.12,1,1,
